"anio","codigo_canton","canton_original","canton","indice_competitividad","ranking_competitividad","categoria_competitividad","pilar_economico","pilar_empresarial","pilar_gobierno","pilar_laboral","pilar_infraestructura","pilar_innovacion","pilar_calidad_vida","femicidio_art_21","femicidio_otros_contextos","femicidio_ampliado","sospecha_femicidio","homicidios_mujeres_no_femicidio","homicidios_mujeres_sin_revision","homicidios_mujeres_pendientes","homicidios_indeterminado","femicidios_registrados","muertes_violentas_mujeres_total","matricula_estatal_total","matricula_mujeres","matricula_hombres","matricula_sexo_no_especificado","porcentaje_mujeres","porcentaje_hombres","matricula_primer_ingreso","matricula_no_primer_ingreso","universidad_predominante","cantidad_universidad_predominante","carrera_predominante","cantidad_carrera_predominante","cantidad_universidades_distintas","cantidad_carreras_distintas"
2024,402,"Barva","BARVA",50.559513092041,22,"Medio",42.2016944885254,33.2185287475586,43.7698669433594,57.4257354736328,71.5727233886719,45.7289772033691,59.9990539550781,0,0,0,0,0,0,0,0,0,0,1229,629,598,2,51.18,48.66,252,977,"UNIVERSIDAD NACIONAL",482,"ADMINISTRACION",86,5,222
2024,403,"Santo Domingo","SANTO DOMINGO",64.9646682739258,4,"Alto",63.9670181274414,42.0177268981934,48.5773506164551,61.2868919372559,80.0268249511719,76.8849639892578,81.9919128417969,1,0,0,0,0,0,0,0,1,1,1234,613,620,1,49.68,50.24,222,1012,"UNIVERSIDAD DE COSTA RICA",530,"ADMINISTRACION DE EMPRESAS",68,5,219
2024,404,"Santa Bárbara","SANTA BARBARA",50.5186767578125,23,"Medio",37.4685821533203,29.8598556518555,47.8962745666504,52.6221961975098,65.6327514648438,53.5829772949219,66.5680999755859,0,0,0,0,0,0,0,0,0,0,959,512,444,3,53.39,46.3,198,761,"UNIVERSIDAD NACIONAL",297,"ADMINISTRACION DE EMPRESAS",70,5,181
2024,405,"San Rafael","SAN RAFAEL",49.7838249206543,27,"Medio",33.6745872497559,31.6759796142578,43.232723236084,53.7606391906738,71.1613616943359,44.1116371154785,70.8698501586914,1,0,0,0,0,0,0,0,1,1,1454,792,660,2,54.47,45.39,272,1182,"UNIVERSIDAD NACIONAL",633,"ADMINISTRACION",111,5,223
2024,406,"San Isidro","SAN ISIDRO",49.6711196899414,29,"Medio",46.0770225524902,33.6687774658203,49.1961936950684,46.2871742248535,64.0314636230469,45.7597351074219,62.6774673461914,0,0,0,0,0,0,0,0,0,0,700,356,344,0,50.86,49.14,119,581,"UNIVERSIDAD NACIONAL",272,"ADMINISTRACION",52,5,171
2024,407,"Belén","BELEN",73.4033889770508,1,"Alto",99.8423843383789,57.7506103515625,69.6760101318359,60.3824996948242,79.0613861083984,84.9823226928711,62.1285285949707,0,0,0,0,0,0,0,0,0,0,589,273,311,5,46.35,52.8,95,494,"UNIVERSIDAD DE COSTA RICA",240,"INFORMATICA",37,5,159
2024,408,"Flores","FLORES",54.4391746520996,18,"Medio",62.5113716125488,40.7632522583008,52.1104927062988,44.8112144470215,81.2004318237305,39.5956344604492,60.0818290710449,0,0,0,0,0,0,0,0,0,0,585,290,294,1,49.57,50.26,105,480,"UNIVERSIDAD DE COSTA RICA",217,"ADMINISTRACION DE EMPRESAS",37,5,161
2024,409,"San Pablo","SAN PABLO",56.1625709533691,14,"Medio",55.1233406066895,37.7153015136719,53.446174621582,44.7714042663574,81.3530654907227,58.1050071716309,62.6237144470215,0,0,0,0,0,0,0,0,0,0,919,483,432,4,52.56,47.01,171,748,"UNIVERSIDAD NACIONAL",343,"ADMINISTRACION DE EMPRESAS",64,5,202
2024,410,"Sarapiquí","SARAPIQUI",37.8785629272461,74,"Bajo",25.92529296875,27.8954029083252,28.553150177002,45.9885711669922,34.6776008605957,42.6315422058105,59.4783821105957,0,0,0,0,0,0,0,0,0,0,1638,954,668,16,58.24,40.78,405,1233,"UNIVERSIDAD NACIONAL",572,"INGENIERIA EN SISTEMAS DE INFORMACION",131,5,189
2024,501,"Liberia","LIBERIA",51.1711349487305,20,"Medio",52.4160766601562,30.3047332763672,35.8137664794922,67.2401428222656,62.8993988037109,58.3051109313965,51.2187194824219,0,0,0,0,0,0,0,0,0,0,2247,1188,1052,7,52.87,46.82,509,1738,"UNIVERSIDAD DE COSTA RICA",741,"HUMANIDADES",133,5,205
2024,502,"Nicoya","NICOYA",45.634162902832,52,"Medio",41.6538314819336,31.0766792297363,38.4294090270996,61.9299583435059,39.2320938110352,39.4268493652344,67.6903076171875,0,0,0,0,1,0,0,0,0,1,1320,766,551,3,58.03,41.74,316,1004,"UNIVERSIDAD NACIONAL",526,"ADMINISTRACION",117,5,180
2024,503,"Santa Cruz","SANTA CRUZ",47.3688850402832,42,"Medio",49.8285293579102,33.6630935668945,45.1854553222656,61.2122383117676,46.3185615539551,34.6767768859863,60.6975479125977,0,0,0,0,0,0,0,0,0,0,1155,647,505,3,56.02,43.72,274,881,"UNIVERSIDAD DE COSTA RICA",368,"INGENIERIA EN SISTEMAS DE INFORMACION",81,5,169
2024,504,"Bagaces","BAGACES",47.3345184326172,43,"Medio",30.7151184082031,29.3716888427734,40.0733299255371,47.8165397644043,51.6826972961426,60.7832412719727,70.8990249633789,0,0,0,0,0,0,0,0,0,0,705,398,306,1,56.45,43.4,153,552,"UNIVERSIDAD DE COSTA RICA",240,"ADMINISTRACION DE EMPRESAS",26,5,139
2024,505,"Carrillo","CARRILLO",50.0761299133301,25,"Medio",54.5682029724121,30.7782211303711,43.4139633178711,54.4556694030762,58.5124435424805,52.6320419311523,56.17236328125,0,0,0,0,0,0,0,0,0,0,702,394,304,4,56.13,43.3,163,539,"UNIVERSIDAD DE COSTA RICA",258,"ADMINISTRACION",59,5,127
2024,506,"Cañas","CANAS",47.0058517456055,45,"Medio",41.5924491882324,30.4792613983154,40.1028213500977,50.1376609802246,58.5451889038086,48.0742530822754,60.1093406677246,0,0,0,0,0,0,0,0,0,0,938,530,405,3,56.5,43.18,225,713,"UNIVERSIDAD TECNICA NACIONAL",411,"INGENIERIA TECNOLOGIAS DE INFORMACION",71,5,137
2024,507,"Abangares","ABANGARES",47.1742973327637,44,"Medio",56.1940498352051,27.8121643066406,48.6973609924316,36.3089408874512,42.4878273010254,53.4601936340332,65.2595367431641,0,0,0,0,0,0,0,0,0,0,416,252,164,0,60.58,39.42,104,312,"UNIVERSIDAD TECNICA NACIONAL",142,"ADMINISTRACION DE EMPRESAS",24,5,107
2024,508,"Tilarán","TILARAN",46.7056541442871,47,"Medio",29.6103477478027,28.6467323303223,46.8388252258301,39.2956047058105,58.0474243164062,52.2066650390625,72.2939682006836,0,0,0,0,0,0,0,0,0,0,759,457,302,0,60.21,39.79,169,590,"UNIVERSIDAD TECNICA NACIONAL",220,"INGENIERIA TECNOLOGIAS DE INFORMACION",43,5,167
2024,509,"Nandayure","NANDAYURE",49.6835289001465,28,"Medio",47.5785140991211,32.5333976745605,63.5642471313477,37.5935745239258,30.3472938537598,54.3155937194824,81.8520812988281,0,0,0,0,0,0,0,0,0,0,389,216,171,2,55.53,43.96,80,309,"UNIVERSIDAD NACIONAL",117,"INGENIERIA EN SISTEMAS DE INFORMACION",23,5,121
2024,510,"La Cruz","LA CRUZ",38.9574851989746,70,"Bajo",35.4539070129395,25.4864883422852,38.9720115661621,40.6460037231445,47.9063491821289,11.1185445785522,73.1190948486328,0,0,0,0,0,0,0,0,0,0,640,413,217,10,64.53,33.91,136,504,"UNIVERSIDAD ESTATAL A DISTANCIA",264,"ADMINISTRACION DE EMPRESAS",49,5,100
2024,511,"Hojancha","HOJANCHA",46.718376159668,46,"Medio",34.562873840332,31.5686168670654,56.7751426696777,45.1358642578125,36.5604553222656,58.8137016296387,63.6119689941406,0,0,0,0,0,0,0,0,0,0,258,141,117,0,54.65,45.35,49,209,"UNIVERSIDAD NACIONAL",108,"INGENIERIA EN SISTEMAS DE INFORMACION",31,5,91
2024,601,"Puntarenas","PUNTARENAS",46.1441040039062,49,"Medio",42.1153793334961,29.8536224365234,35.556468963623,61.6854782104492,46.6194534301758,38.3314361572266,68.8468933105469,0,0,0,0,0,1,0,0,0,1,2910,1551,1351,8,53.3,46.43,658,2252,"UNIVERSIDAD TECNICA NACIONAL",1107,"INGENIERIA PRODUCCION INDUSTRIAL",135,5,213
2024,602,"Esparza","ESPARZA",51.0802459716797,21,"Medio",50.0920715332031,35.499095916748,49.512882232666,59.9060592651367,51.7923049926758,48.2301368713379,62.529167175293,0,0,0,0,0,0,0,0,0,0,1252,687,564,1,54.87,45.05,285,967,"UNIVERSIDAD TECNICA NACIONAL",459,"INGENIERIA ELECTRICA",68,5,171
2024,603,"Buenos Aires","BUENOS AIRES",32.8618507385254,80,"Bajo",23.3429470062256,25.610294342041,31.7948913574219,34.0478782653809,38.2549514770508,14.1755647659302,62.8064193725586,1,0,0,0,0,0,0,0,1,1,1667,1080,584,3,64.79,35.03,324,1343,"UNIVERSIDAD ESTATAL A DISTANCIA",926,"EDUCACION GENERAL BASICA I Y II CICLOS",178,5,181
2024,604,"Montes de Oro","MONTES DE ORO",42.6324310302734,59,"Medio",38.0946159362793,29.805700302124,48.6265525817871,43.5757522583008,57.2958717346191,27.0992984771729,53.9292335510254,0,0,0,0,0,0,0,0,0,0,487,255,231,1,52.36,47.43,113,374,"UNIVERSIDAD TECNICA NACIONAL",155,"INGENIERIA ELECTRICA",24,5,127
2024,605,"Osa","OSA",45.3524627685547,55,"Medio",46.4921264648438,32.734992980957,50.2726974487305,50.666015625,36.9501304626465,25.1150856018066,75.236198425293,1,1,0,0,0,0,0,0,2,2,523,318,201,4,60.8,38.43,111,412,"UNIVERSIDAD ESTATAL A DISTANCIA",228,"ADMINISTRACION DE EMPRESAS",40,5,117
2024,606,"Quepos","QUEPOS",42.8447761535645,58,"Medio",48.6269493103027,32.1187324523926,47.3491134643555,51.4617614746094,52.8446006774902,20.4762763977051,47.0359954833984,0,0,0,0,0,0,0,0,0,0,371,230,140,1,61.99,37.74,75,296,"UNIVERSIDAD ESTATAL A DISTANCIA",173,"ADMINISTRACION DE EMPRESAS",34,5,121
2024,607,"Golfito","GOLFITO",37.0788269042969,75,"Bajo",20.2227993011475,28.5340614318848,31.1286773681641,47.9614753723145,45.7644004821777,15.4286642074585,70.5117034912109,0,0,0,0,0,0,0,0,0,0,879,503,375,1,57.22,42.66,219,660,"UNIVERSIDAD DE COSTA RICA",329,"ADMINISTRACION",49,5,151
2024,608,"Coto Brus","COTO BRUS",42.5922775268555,60,"Medio",33.2765655517578,27.8721141815186,33.719669342041,46.3420486450195,48.7572364807129,33.8260955810547,74.3522109985352,1,0,0,0,0,0,0,0,1,1,1278,796,477,5,62.28,37.32,266,1012,"UNIVERSIDAD ESTATAL A DISTANCIA",491,"EDUCACION GENERAL BASICA I Y II CICLOS",114,5,186
2024,609,"Parrita","PARRITA",39.8776473999023,67,"Bajo",44.4714241027832,30.0530128479004,41.3822135925293,36.5315093994141,48.4003448486328,26.5144844055176,51.7905540466309,1,0,0,0,0,0,0,0,1,1,251,155,94,2,61.75,37.45,67,184,"UNIVERSIDAD ESTATAL A DISTANCIA",122,"ADMINISTRACION DE EMPRESAS",34,5,98
2024,610,"Corredores","CORREDORES",36.7068634033203,77,"Bajo",31.3038311004639,17.67311668396,28.7666187286377,49.3581886291504,48.4299659729004,26.2372035980225,55.1791305541992,0,0,0,0,0,0,0,0,0,0,1264,730,530,4,57.75,41.93,291,973,"UNIVERSIDAD ESTATAL A DISTANCIA",427,"INGENIERIA EN SISTEMAS DE INFORMACION",89,5,161
2024,611,"Garabito","GARABITO",49.4516258239746,30,"Medio",64.9126663208008,35.7811813354492,45.1880302429199,45.4717102050781,59.3737182617188,52.3438110351562,43.0902557373047,0,0,0,0,0,1,0,0,0,1,236,137,93,6,58.05,39.41,62,174,"UNIVERSIDAD DE COSTA RICA",82,"ADMINISTRACION DE EMPRESAS",22,5,90
2024,701,"Limón","LIMON",40.1912689208984,66,"Medio",42.0708274841309,30.2391471862793,37.364315032959,55.7355041503906,53.8919944763184,22.7539443969727,39.2831573486328,0,0,0,0,0,2,1,0,0,3,1928,1060,863,5,54.98,44.76,469,1459,"UNIVERSIDAD DE COSTA RICA",779,"ADMINISTRACION DE EMPRESAS",201,5,189
2024,702,"Pococí","POCOCI",45.9313354492188,50,"Medio",36.5769538879395,31.1844310760498,34.2172660827637,61.7914848327637,48.640209197998,42.985710144043,66.123291015625,0,0,0,0,0,1,0,0,0,1,3562,2026,1523,13,56.88,42.76,809,2753,"UNIVERSIDAD ESTATAL A DISTANCIA",1357,"ADMINISTRACION DE EMPRESAS",262,5,240
2024,703,"Siquirres","SIQUIRRES",39.6864624023438,68,"Bajo",41.6461524963379,29.7112216949463,27.9975166320801,48.1842155456543,45.2369346618652,23.6530780792236,61.3761253356934,0,0,0,0,0,0,0,0,0,0,1129,679,448,2,60.14,39.68,269,860,"UNIVERSIDAD DE COSTA RICA",490,"INFORMATICA EMPRESARIAL",101,5,168
2024,704,"Talamanca","TALAMANCA",30.3142890930176,82,"Bajo",27.5066375732422,27.6830272674561,35.0207366943359,39.3686218261719,19.2321147918701,6.66848945617676,56.720401763916,0,0,0,0,0,0,0,0,0,0,990,612,370,8,61.82,37.37,251,739,"UNIVERSIDAD ESTATAL A DISTANCIA",594,"EDUCACION GENERAL BASICA I Y II CICLOS",109,5,135
2024,705,"Matina","MATINA",34.3975486755371,78,"Bajo",33.8454055786133,33.1884765625,36.7426147460938,37.41455078125,36.9599151611328,19.9603290557861,42.6715545654297,1,0,0,0,0,3,0,0,1,4,687,423,260,4,61.57,37.85,161,526,"UNIVERSIDAD DE COSTA RICA",298,"EDUCACION GENERAL BASICA I Y II CICLOS",56,5,129
2024,706,"Guácimo","GUACIMO",43.2936515808105,57,"Medio",36.0745582580566,36.7418098449707,34.0355110168457,51.2153396606445,49.7588958740234,32.2740440368652,62.9554023742676,1,0,0,0,0,0,0,0,1,1,959,592,361,6,61.73,37.64,233,726,"UNIVERSIDAD ESTATAL A DISTANCIA",365,"ADMINISTRACION DE EMPRESAS",74,5,159
